Mã trường,Trường,Loại trường,Tỉnh/TP,Mã ngành,Ngành,Trình độ,Tên chương trình,Loại CT,Ngôn ngữ,Số năm,Năm TS,Chỉ tiêu,Phương thức,Học phí,Mã nhóm,Nhóm ngành
BKA,Đại học Bách khoa Hà Nội,Công lập,Hà Nội,7220201,Ngôn ngữ Anh,Đại học chính quy,Tiếng Anh chuyên nghiệp quốc tế,Chương trình liên kết quốc tế,Tiếng Anh,4,2024,90,Xét tuyển tài năng; Xét Đánh giá tư duy; Xét điểm thi THPT,630.000 đ/TCHP,SOC,Khoa học xã hội
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7340101,Quản trị Kinh doanh,Đại học chính quy,Quản trị Kinh doanh,Chương trình do ĐHQT cấp bằng,Tiếng Anh,4,2024,320,Xét điểm thi THPT; Xét tuyển thẳng; ƯTXT theo quy định ĐHQG-HCM; Xét ĐGNL ĐHQG-HCM; Xét chứng chỉ quốc tế,1.451.856 VNĐ/tín chỉ,ECO,Kinh doanh và quản lý
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7340201,Tài chính – Ngân hàng,Đại học chính quy,Tài chính – Ngân hàng,Chương trình do ĐHQT cấp bằng,Tiếng Anh,4,2024,200,Xét điểm thi THPT; Xét tuyển thẳng; ƯTXT theo quy định ĐHQG-HCM; Xét ĐGNL ĐHQG-HCM; Xét chứng chỉ quốc tế,1.451.856 VNĐ/tín chỉ,ECO,Kinh doanh và quản lý
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7340301,Kế toán,Đại học chính quy,Kế toán,Chương trình do ĐHQT cấp bằng,Tiếng Anh,4,2024,60,Xét điểm thi THPT; Xét tuyển thẳng; ƯTXT theo quy định ĐHQG-HCM; Xét ĐGNL ĐHQG-HCM; Xét chứng chỉ quốc tế,1.451.856 VNĐ/tín chỉ,ECO,Kinh doanh và quản lý
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7310101,Kinh tế ,Đại học chính quy,Kinh tế (Phân tích dữ liệu trong kinh tế),Chương trình do ĐHQT cấp bằng,Tiếng Anh,4,2024,60,Xét điểm thi THPT; Xét tuyển thẳng; ƯTXT theo quy định ĐHQG-HCM; Xét ĐGNL ĐHQG-HCM; Xét chứng chỉ quốc tế,1.451.856 VNĐ/tín chỉ,ECO,Kinh doanh và quản lý
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7220201,Ngôn ngữ Anh,Đại học chính quy,Ngôn ngữ Anh,Chương trình do ĐHQT cấp bằng,Tiếng Anh,4,2024,100,Xét điểm thi THPT; Xét tuyển thẳng; ƯTXT theo quy định ĐHQG-HCM; Xét ĐGNL ĐHQG-HCM; Xét chứng chỉ quốc tế,1.451.856 VNĐ/tín chỉ,SOC,Khoa học xã hội
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7480201,Công nghệ Thông tin,Đại học chính quy,Công nghệ Thông tin,Chương trình do ĐHQT cấp bằng,Tiếng Anh,4,2024,50,Xét điểm thi THPT; Xét tuyển thẳng; ƯTXT theo quy định ĐHQG-HCM; Xét ĐGNL ĐHQG-HCM; Xét chứng chỉ quốc tế,1.451.856 VNĐ/tín chỉ,IT,Máy tính và công nghệ thông tin
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7460108,Khoa học Dữ liệu,Đại học chính quy,Khoa học Dữ liệu,Chương trình do ĐHQT cấp bằng,Tiếng Anh,4,2024,50,Xét điểm thi THPT; Xét tuyển thẳng; ƯTXT theo quy định ĐHQG-HCM; Xét ĐGNL ĐHQG-HCM; Xét chứng chỉ quốc tế,1.451.856 VNĐ/tín chỉ,IT,Máy tính và công nghệ thông tin
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7480101,Khoa học Máy tính,Đại học chính quy,Khoa học Máy tính,Chương trình do ĐHQT cấp bằng,Tiếng Anh,4,2024,50,Xét điểm thi THPT; Xét tuyển thẳng; ƯTXT theo quy định ĐHQG-HCM; Xét ĐGNL ĐHQG-HCM; Xét chứng chỉ quốc tế,1.451.856 VNĐ/tín chỉ,IT,Máy tính và công nghệ thông tin
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7420201,Công nghệ Sinh học,Đại học chính quy,Công nghệ Sinh học,Chương trình do ĐHQT cấp bằng,Tiếng Anh,4,2024,140,Xét điểm thi THPT; Xét tuyển thẳng; ƯTXT theo quy định ĐHQG-HCM; Xét ĐGNL ĐHQG-HCM; Xét chứng chỉ quốc tế,1.451.856 VNĐ/tín chỉ,SCI,Khoa học tự nhiên
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7540101,Công nghệ Thực phẩm,Đại học chính quy,Công nghệ Thực phẩm,Chương trình do ĐHQT cấp bằng,Tiếng Anh,4,2024,80,Xét điểm thi THPT; Xét tuyển thẳng; ƯTXT theo quy định ĐHQG-HCM; Xét ĐGNL ĐHQG-HCM; Xét chứng chỉ quốc tế,1.451.856 VNĐ/tín chỉ,ENG,Kỹ thuật và công nghệ
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7440112,Hóa học (Hóa sinh),Đại học chính quy,Hóa học (Hóa sinh),Chương trình do ĐHQT cấp bằng,Tiếng Anh,4,2024,60,Xét điểm thi THPT; Xét tuyển thẳng; ƯTXT theo quy định ĐHQG-HCM; Xét ĐGNL ĐHQG-HCM; Xét chứng chỉ quốc tế,1.451.856 VNĐ/tín chỉ,SCI,Khoa học tự nhiên
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7520301,Kỹ thuật Hóa học,Đại học chính quy,Kỹ thuật Hóa học,Chương trình do ĐHQT cấp bằng,Tiếng Anh,4,2024,70,Xét điểm thi THPT; Xét tuyển thẳng; ƯTXT theo quy định ĐHQG-HCM; Xét ĐGNL ĐHQG-HCM; Xét chứng chỉ quốc tế,1.451.856 VNĐ/tín chỉ,ENG,Kỹ thuật và công nghệ
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7520118,Kỹ thuật Hệ thống Công nghiệp,Đại học chính quy,Kỹ thuật Hệ thống Công nghiệp,Chương trình do ĐHQT cấp bằng,Tiếng Anh,4,2024,70,Xét điểm thi THPT; Xét tuyển thẳng; ƯTXT theo quy định ĐHQG-HCM; Xét ĐGNL ĐHQG-HCM; Xét chứng chỉ quốc tế,1.451.856 VNĐ/tín chỉ,ENG,Kỹ thuật và công nghệ
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7510605,Logistics và Quản lý chuỗi cung ứng,Đại học chính quy,Logistics và Quản lý chuỗi cung ứng,Chương trình do ĐHQT cấp bằng,Tiếng Anh,4,2024,160,Xét điểm thi THPT; Xét tuyển thẳng; ƯTXT theo quy định ĐHQG-HCM; Xét ĐGNL ĐHQG-HCM; Xét chứng chỉ quốc tế,1.451.856 VNĐ/tín chỉ,LOG,Logistics và vận tải
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7520207,Kỹ thuật Điện tử - Viễn thông,Đại học chính quy,Kỹ thuật Điện tử - Viễn thông,Chương trình do ĐHQT cấp bằng,Tiếng Anh,4,2024,50,Xét điểm thi THPT; Xét tuyển thẳng; ƯTXT theo quy định ĐHQG-HCM; Xét ĐGNL ĐHQG-HCM; Xét chứng chỉ quốc tế,1.451.856 VNĐ/tín chỉ,ENG,Kỹ thuật và công nghệ
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7520216,Kỹ thuật Điều khiển và Tự động hóa,Đại học chính quy,Kỹ thuật Điều khiển và Tự động hóa,Chương trình do ĐHQT cấp bằng,Tiếng Anh,4,2024,90,Xét điểm thi THPT; Xét tuyển thẳng; ƯTXT theo quy định ĐHQG-HCM; Xét ĐGNL ĐHQG-HCM; Xét chứng chỉ quốc tế,1.451.856 VNĐ/tín chỉ,ENG,Kỹ thuật và công nghệ
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7520212,Kỹ thuật Y Sinh,Đại học chính quy,Kỹ thuật Y Sinh,Chương trình do ĐHQT cấp bằng,Tiếng Anh,4,2024,100,Xét điểm thi THPT; Xét tuyển thẳng; ƯTXT theo quy định ĐHQG-HCM; Xét ĐGNL ĐHQG-HCM; Xét chứng chỉ quốc tế,1.451.856 VNĐ/tín chỉ,ENG,Kỹ thuật và công nghệ
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7580201,Kỹ thuật Xây dựng,Đại học chính quy,Kỹ thuật Xây dựng,Chương trình do ĐHQT cấp bằng,Tiếng Anh,4,2024,30,Xét điểm thi THPT; Xét tuyển thẳng; ƯTXT theo quy định ĐHQG-HCM; Xét ĐGNL ĐHQG-HCM; Xét chứng chỉ quốc tế,1.451.856 VNĐ/tín chỉ,ENG,Kỹ thuật và công nghệ
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7580302,Quản lý Xây dựng,Đại học chính quy,Quản lý Xây dựng,Chương trình do ĐHQT cấp bằng,Tiếng Anh,4,2024,40,Xét điểm thi THPT; Xét tuyển thẳng; ƯTXT theo quy định ĐHQG-HCM; Xét ĐGNL ĐHQG-HCM; Xét chứng chỉ quốc tế,1.451.856 VNĐ/tín chỉ,ENG,Kỹ thuật và công nghệ
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7520121,Kỹ thuật Không gian,Đại học chính quy,Kỹ thuật Không gian (Phân tích và ứng dụng dữ liệu lớn),Chương trình do ĐHQT cấp bằng,Tiếng Anh,4,2024,30,Xét điểm thi THPT; Xét tuyển thẳng; ƯTXT theo quy định ĐHQG-HCM; Xét ĐGNL ĐHQG-HCM; Xét chứng chỉ quốc tế,1.451.856 VNĐ/tín chỉ,ENG,Kỹ thuật và công nghệ
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7460112,Toán ứng dụng,Đại học chính quy,Toán ứng dụng (Kỹ thuật Tài chính và Quản trị rủi ro),Chương trình do ĐHQT cấp bằng,Tiếng Anh,4,2024,70,Xét điểm thi THPT; Xét tuyển thẳng; ƯTXT theo quy định ĐHQG-HCM; Xét ĐGNL ĐHQG-HCM; Xét chứng chỉ quốc tế,1.451.856 VNĐ/tín chỉ,SCI,Khoa học tự nhiên
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7460201,Thống kê ,Đại học chính quy,Thống kê (Thống kê ứng dụng),Chương trình do ĐHQT cấp bằng,Tiếng Anh,4,2024,40,Xét điểm thi THPT; Xét tuyển thẳng; ƯTXT theo quy định ĐHQG-HCM; Xét ĐGNL ĐHQG-HCM; Xét chứng chỉ quốc tế,1.451.856 VNĐ/tín chỉ,SCI,Khoa học tự nhiên
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7340115,Marketing ,Đại học chính quy,Marketing (dự kiến),Chương trình do ĐHQT cấp bằng,Tiếng Anh,4,2024,50,Xét điểm thi THPT; Xét tuyển thẳng; ƯTXT theo quy định ĐHQG-HCM; Xét ĐGNL ĐHQG-HCM; Xét chứng chỉ quốc tế,1.451.856 VNĐ/tín chỉ,ECO,Kinh doanh và quản lý
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7220201_WE2,Ngôn ngữ Anh,Đại học chính quy,Ngôn ngữ Anh (LK với ĐH West of England) (2+2),Chương trình liên kết quốc tế,Tiếng Anh,4,2024,20,Xét điểm thi THPT; Xét ĐGNL ĐHQG-HCM; Xét học bạ; Xét chứng chỉ quốc tế,2.052.624 VNĐ/tín chỉ (Gđ 1),SOC,Khoa học xã hội
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7220201_WE3,Ngôn ngữ Anh,Đại học chính quy,Ngôn ngữ Anh (LK với ĐH West of England) (3+1),Chương trình liên kết quốc tế,Tiếng Anh,4,2024,10,Xét điểm thi THPT; Xét ĐGNL ĐHQG-HCM; Xét học bạ; Xét chứng chỉ quốc tế,2.052.624 VNĐ/tín chỉ (Gđ 1),SOC,Khoa học xã hội
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7220201_WE4,Ngôn ngữ Anh,Đại học chính quy,Ngôn ngữ Anh (LK với ĐH West of England) (4+0),Chương trình liên kết quốc tế,Tiếng Anh,4,2024,90,Xét điểm thi THPT; Xét ĐGNL ĐHQG-HCM; Xét học bạ; Xét chứng chỉ quốc tế,2.052.624 VNĐ/tín chỉ (Năm 1-2),SOC,Khoa học xã hội
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7340101_AU,Quản trị kinh doanh ,Đại học chính quy,Quản trị kinh doanh (LK với ĐH Công nghệ Auckland) (1+2/1.5+1.5),Chương trình liên kết quốc tế,Tiếng Anh,4,2024,20,Xét điểm thi THPT; Xét ĐGNL ĐHQG-HCM; Xét học bạ; Xét chứng chỉ quốc tế,2.052.624 VNĐ/tín chỉ (Gđ 1),ECO,Kinh doanh và quản lý
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7340101_LU,Quản trị kinh doanh ,Đại học chính quy,Quản trị kinh doanh (LK với ĐH Lakehead) (2+2),Chương trình liên kết quốc tế,Tiếng Anh,4,2024,20,Xét điểm thi THPT; Xét ĐGNL ĐHQG-HCM; Xét học bạ; Xét chứng chỉ quốc tế,2.052.624 VNĐ/tín chỉ (Gđ 1),ECO,Kinh doanh và quản lý
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7340101_NS,Quản trị kinh doanh ,Đại học chính quy,Quản trị kinh doanh (LK với ĐH New South Wales) (2+2),Chương trình liên kết quốc tế,Tiếng Anh,4,2024,40,Xét điểm thi THPT; Xét ĐGNL ĐHQG-HCM; Xét học bạ; Xét chứng chỉ quốc tế,2.052.624 VNĐ/tín chỉ (Gđ 1),ECO,Kinh doanh và quản lý
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7340101_SY,Quản trị kinh doanh ,Đại học chính quy,Quản trị kinh doanh (LK với ĐH Sydney) (2+2),Chương trình liên kết quốc tế,Tiếng Anh,4,2024,30,Xét điểm thi THPT; Xét ĐGNL ĐHQG-HCM; Xét học bạ; Xét chứng chỉ quốc tế,2.052.624 VNĐ/tín chỉ (Gđ 1),ECO,Kinh doanh và quản lý
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7340101_UH,Quản trị kinh doanh ,Đại học chính quy,Quản trị kinh doanh (LK với ĐH Houston) (2+2),Chương trình liên kết quốc tế,Tiếng Anh,4,2024,50,Xét điểm thi THPT; Xét ĐGNL ĐHQG-HCM; Xét học bạ; Xét chứng chỉ quốc tế,2.052.624 VNĐ/tín chỉ (Gđ 1),ECO,Kinh doanh và quản lý
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7340101_WE,Quản trị kinh doanh ,Đại học chính quy,Quản trị kinh doanh (LK với ĐH West of England) (2+2),Chương trình liên kết quốc tế,Tiếng Anh,4,2024,20,Xét điểm thi THPT; Xét ĐGNL ĐHQG-HCM; Xét học bạ; Xét chứng chỉ quốc tế,2.052.624 VNĐ/tín chỉ (Gđ 1),ECO,Kinh doanh và quản lý
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7340101_WE4,Quản trị kinh doanh ,Đại học chính quy,Quản trị kinh doanh (LK với ĐH West of England) (4+0),Chương trình liên kết quốc tế,Tiếng Anh,4,2024,160,Xét điểm thi THPT; Xét ĐGNL ĐHQG-HCM; Xét học bạ; Xét chứng chỉ quốc tế,2.052.624 VNĐ/tín chỉ (Năm 1-2),ECO,Kinh doanh và quản lý
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7340101_AND,Quản trị kinh doanh ,Đại học chính quy,Quản trị Kinh doanh (LK với ĐH Andrews - USA) (4+0),Chương trình liên kết quốc tế,Tiếng Anh,4,2024,40,Xét điểm thi THPT; Xét ĐGNL ĐHQG-HCM; Xét học bạ; Xét chứng chỉ quốc tế,2.928.744 VNĐ/tín chỉ,ECO,Kinh doanh và quản lý
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7420201_WE2,Công nghệ sinh học,Đại học chính quy,Công nghệ sinh học (LK với ĐH West of England) (2+2),Chương trình liên kết quốc tế,Tiếng Anh,4,2024,20,Xét điểm thi THPT; Xét ĐGNL ĐHQG-HCM; Xét học bạ; Xét chứng chỉ quốc tế,2.052.624 VNĐ/tín chỉ (Gđ 1),SCI,Khoa học tự nhiên
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7420201_WE4,Công nghệ sinh học,Đại học chính quy,Công nghệ sinh học định hướng Y Sinh (LK với ĐH West of England) (4+0),Chương trình liên kết quốc tế,Tiếng Anh,4,2024,40,Xét điểm thi THPT; Xét ĐGNL ĐHQG-HCM; Xét học bạ; Xét chứng chỉ quốc tế,2.052.624 VNĐ/tín chỉ (Năm 1-2),SCI,Khoa học tự nhiên
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7480101_WE2,Khoa học máy tính,Đại học chính quy,Khoa học máy tính (LK với ĐH West of England) (2+2),Chương trình liên kết quốc tế,Tiếng Anh,4,2024,10,Xét điểm thi THPT; Xét ĐGNL ĐHQG-HCM; Xét học bạ; Xét chứng chỉ quốc tế,2.052.624 VNĐ/tín chỉ (Gđ 1),IT,Máy tính và công nghệ thông tin
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7480201_SB,Công nghệ thông tin ,Đại học chính quy,Công nghệ thông tin (LK với ĐH SUNY Binghamton) (2+2),Chương trình liên kết quốc tế,Tiếng Anh,4,2024,10,Xét điểm thi THPT; Xét ĐGNL ĐHQG-HCM; Xét học bạ; Xét chứng chỉ quốc tế,2.052.624 VNĐ/tín chỉ (Gđ 1),IT,Máy tính và công nghệ thông tin
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7480201_WE4,Công nghệ thông tin ,Đại học chính quy,Công nghệ thông tin (LK với ĐH West of England) (4+0),Chương trình liên kết quốc tế,Tiếng Anh,4,2024,20,Xét điểm thi THPT; Xét ĐGNL ĐHQG-HCM; Xét học bạ; Xét chứng chỉ quốc tế,2.052.624 VNĐ/tín chỉ (Năm 1-2),IT,Máy tính và công nghệ thông tin
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7520118_SB,Kỹ thuật hệ thống công nghiệp ,Đại học chính quy,Kỹ thuật hệ thống công nghiệp (LK với ĐH SUNY Binghamton) (2+2),Chương trình liên kết quốc tế,Tiếng Anh,4,2024,10,Xét điểm thi THPT; Xét ĐGNL ĐHQG-HCM; Xét học bạ; Xét chứng chỉ quốc tế,2.052.624 VNĐ/tín chỉ (Gđ 1),ENG,Kỹ thuật và công nghệ
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7520207_SB,Kỹ thuật điện tử,Đại học chính quy,Kỹ thuật điện tử (LK với ĐH SUNY Binghamton) (2+2),Chương trình liên kết quốc tế,Tiếng Anh,4,2024,10,Xét điểm thi THPT; Xét ĐGNL ĐHQG-HCM; Xét học bạ; Xét chứng chỉ quốc tế,2.052.624 VNĐ/tín chỉ (Gđ 1),ENG,Kỹ thuật và công nghệ
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7520207_WE,Kỹ thuật điện tử - viễn thông,Đại học chính quy,Kỹ thuật điện tử - viễn thông (LK với ĐH West of England) (2+2),Chương trình liên kết quốc tế,Tiếng Anh,4,2024,10,Xét điểm thi THPT; Xét ĐGNL ĐHQG-HCM; Xét học bạ; Xét chứng chỉ quốc tế,2.052.624 VNĐ/tín chỉ (Gđ 1),ENG,Kỹ thuật và công nghệ
QSQ,Đại học Quốc tế - ĐHQG TP.HCM,Công lập,TP. HCM,7580201_DK,Kỹ thuật Xây dựng,Đại học chính quy,Kỹ thuật Xây dựng (LK với ĐH Deakin) (2+2),Chương trình liên kết quốc tế,Tiếng Anh,4,2024,10,Xét điểm thi THPT; Xét ĐGNL ĐHQG-HCM; Xét học bạ; Xét chứng chỉ quốc tế,2.052.624 VNĐ/tín chỉ (Gđ 1),ENG,Kỹ thuật và công nghệ
TCT,Đại học Cần Thơ,Công lập,Cần Thơ,7140201,Giáo dục Mầm non,Đại học chính quy,Giáo dục Mầm non,Chương trình chuẩn,Tiếng Việt,4,2024,70,Xét điểm thi THPT; Tuyển thẳng; ƯTXT; Xét học bạ,19.400.000 đ/năm,EDU,Khoa học giáo dục
TCT,Đại học Cần Thơ,Công lập,Cần Thơ,7140202,Giáo dục Tiểu học,Đại học chính quy,Giáo dục Tiểu học,Chương trình chuẩn,Tiếng Việt,4,2024,100,Xét điểm thi THPT; Tuyển thẳng; ƯTXT; Xét học bạ,19.400.000 đ/năm,EDU,Khoa học giáo dục
TCT,Đại học Cần Thơ,Công lập,Cần Thơ,7140204,Giáo dục Công dân,Đại học chính quy,Giáo dục Công dân,Chương trình chuẩn,Tiếng Việt,4,2024,70,Xét điểm thi THPT; Tuyển thẳng; ƯTXT; Xét học bạ,19.400.000 đ/năm,EDU,Khoa học giáo dục
TCT,Đại học Cần Thơ,Công lập,Cần Thơ,7140206,Giáo dục Thể chất,Đại học chính quy,Giáo dục Thể chất,Chương trình chuẩn,Tiếng Việt,4,2024,60,Xét điểm thi THPT; Tuyển thẳng; ƯTXT; Xét học bạ,19.400.000 đ/năm,EDU,Khoa học giáo dục
TCT,Đại học Cần Thơ,Công lập,Cần Thơ,7140209,Sư phạm Toán học,Đại học chính quy,Sư phạm Toán học,Chương trình chuẩn,Tiếng Việt,4,2024,100,Xét điểm thi THPT; Tuyển thẳng; ƯTXT; Xét học bạ,19.400.000 đ/năm,EDU,Khoa học giáo dục
TCT,Đại học Cần Thơ,Công lập,Cần Thơ,7140210,Sư phạm Tin học,Đại học chính quy,Sư phạm Tin học,Chương trình chuẩn,Tiếng Việt,4,2024,70,Xét điểm thi THPT; Tuyển thẳng; ƯTXT; Xét học bạ,19.400.000 đ/năm,EDU,Khoa học giáo dục
TCT,Đại học Cần Thơ,Công lập,Cần Thơ,7140211,Sư phạm Vật lý,Đại học chính quy,Sư phạm Vật lý,Chương trình chuẩn,Tiếng Việt,4,2024,60,Xét điểm thi THPT; Tuyển thẳng; ƯTXT; Xét học bạ,19.400.000 đ/năm,EDU,Khoa học giáo dục
TCT,Đại học Cần Thơ,Công lập,Cần Thơ,7140212,Sư phạm Hóa học,Đại học chính quy,Sư phạm Hóa học,Chương trình chuẩn,Tiếng Việt,4,2024,60,Xét điểm thi THPT; Tuyển thẳng; ƯTXT; Xét học bạ,19.400.000 đ/năm,EDU,Khoa học giáo dục
TCT,Đại học Cần Thơ,Công lập,Cần Thơ,7140213,Sư phạm Sinh học,Đại học chính quy,Sư phạm Sinh học,Chương trình chuẩn,Tiếng Việt,4,2024,60,Xét điểm thi THPT; Tuyển thẳng; ƯTXT; Xét học bạ,19.400.000 đ/năm,EDU,Khoa học giáo dục
TCT,Đại học Cần Thơ,Công lập,Cần Thơ,7140217,Sư phạm Ngữ văn,Đại học chính quy,Sư phạm Ngữ văn,Chương trình chuẩn,Tiếng Việt,4,2024,100,Xét điểm thi THPT; Tuyển thẳng; ƯTXT; Xét học bạ,19.400.000 đ/năm,EDU,Khoa học giáo dục
TCT,Đại học Cần Thơ,Công lập,Cần Thơ,7140218,Sư phạm Lịch sử,Đại học chính quy,Sư phạm Lịch sử,Chương trình chuẩn,Tiếng Việt,4,2024,60,Xét điểm thi THPT; Tuyển thẳng; ƯTXT; Xét học bạ,19.400.000 đ/năm,EDU,Khoa học giáo dục
TCT,Đại học Cần Thơ,Công lập,Cần Thơ,7140219,Sư phạm Địa lý,Đại học chính quy,Sư phạm Địa lý,Chương trình chuẩn,Tiếng Việt,4,2024,60,Xét điểm thi THPT; Tuyển thẳng; ƯTXT; Xét học bạ,19.400.000 đ/năm,EDU,Khoa học giáo dục
TCT,Đại học Cần Thơ,Công lập,Cần Thơ,7140231,Sư phạm Tiếng Anh,Đại học chính quy,Sư phạm Tiếng Anh,Chương trình chuẩn,Tiếng Anh,4,2024,100,Xét điểm thi THPT; Tuyển thẳng; ƯTXT; Xét học bạ,19.400.000 đ/năm,EDU,Khoa học giáo dục
TCT,Đại học Cần Thơ,Công lập,Cần Thơ,7140233,Sư phạm Tiếng Pháp,Đại học chính quy,Sư phạm Tiếng Pháp,Chương trình chuẩn,Tiếng Pháp,4,2024,60,Xét điểm thi THPT; Tuyển thẳng; ƯTXT; Xét học bạ,19.400.000 đ/năm,EDU,Khoa học giáo dục
TCT,Đại học Cần Thơ,Công lập,Cần Thơ,7140247,Sư phạm Khoa học tự nhiên,Đại học chính quy,Sư phạm Khoa học tự nhiên,Chương trình chuẩn,Tiếng Việt,4,2024,60,Xét điểm thi THPT; Tuyển thẳng; ƯTXT; Xét học bạ,19.400.000 đ/năm,EDU,Khoa học giáo dục
TCT,Đại học Cần Thơ,Công lập,Cần Thơ,7220201,Ngôn ngữ Anh,Đại học chính quy,Ngôn ngữ Anh,Chương trình chuẩn,Tiếng Anh,4,2024,220,Xét điểm thi THPT; Xét kết quả thi V-SAT; Tuyển thẳng; ƯTXT; Xét học bạ,20.000.000 đ/năm,SOC,Khoa học xã hội
TCT,Đại học Cần Thơ,Công lập,Cần Thơ,7220201C,Ngôn ngữ Anh,Đại học chính quy,Ngôn ngữ Anh,Chương trình chuẩn,Tiếng Anh,4,2024,80,Xét điểm thi THPT; Xét kết quả thi V-SAT; Tuyển thẳng; ƯTXT; Xét học bạ,36.000.000 đ/năm,SOC,Khoa học xã hội
TCT,Đại học Cần Thơ,Công lập,Cần Thơ,7220201H,Ngôn ngữ Anh - học tại Khu Hòa An,Đại học chính quy,Ngôn ngữ Anh - học tại Khu Hòa An,Chương trình chuẩn,Tiếng Anh,4,2024,60,Xét điểm thi THPT; Xét kết quả thi V-SAT; Xét học bạ,20.000.000 đ/năm,SOC,Khoa học xã hội
TCT,Đại học Cần Thơ,Công lập,Cần Thơ,7220203,Ngôn ngữ Pháp,Đại học chính quy,Ngôn ngữ Pháp,Chương trình chuẩn,Tiếng Pháp,4,2024,80,Xét điểm thi THPT; Xét kết quả thi V-SAT; Tuyển thẳng; ƯTXT; Xét học bạ,20.000.000 đ/năm,SOC,Khoa học xã hội
TCT,Đại học Cần Thơ,Công lập,Cần Thơ,7229001,Triết học,Đại học chính quy,Triết học,Chương trình chuẩn,Tiếng Việt,4,2024,80,Xét điểm thi THPT; Xét kết quả thi V-SAT; Tuyển thẳng; ƯTXT; Xét học bạ,20.100.000 đ/năm,SOC,Khoa học xã hội
TCT,Đại học Cần Thơ,Công lập,Cần Thơ,7229030,Văn học,Đại học chính quy,Văn học,Chương trình chuẩn,Tiếng Việt,4,2024,60,Xét điểm thi THPT; Tuyển thẳng; ƯTXT; Xét học bạ,20.000.000 đ/năm,SOC,Khoa học xã hội
TCT,Đại học Cần Thơ,Công lập,Cần Thơ,7310101,Kinh tế,Đại học chính quy,Kinh tế,Chương trình chuẩn,Tiếng Việt,4,2024,100,Xét điểm thi THPT; Xét kết quả thi V-SAT; Tuyển thẳng; ƯTXT; Xét học bạ,20.000.000 đ/năm,SOC,Khoa học xã hội
